Date,Day of week,Month,Season,Total Hospital Beds,Beds Occupied,Occupancy Rate (%),Daily Admissions,Daily Discharges,Emergency Admissions,ICU Admissions,Department,Public Holiday Indicator,Special Event Indicator,Staff Availability,Average Length of Stay,Year,net_bed_change,Calculated Occupancy Rate (%),Month Number,Day,Day of Year,Week of Year,Quarter,Is Weekend,Holiday Flag,Special Event Flag,Department Encoded,Season Encoded,Day of Week,Day of Week Encoded,Lag Occupancy 1 Day,Lag Occupancy 7 Days,Rolling Occupancy 7 Days,Rolling Admissions 7 Days
2020-06-27,Saturday,June,Summer,305,198,64.92,30,23,9,2,Emergency,No,No,94,1.6,2020,7,64.92,6,27,179,26,2,1,0,0,1,2,Saturday,2,73.99,90.95,75.60285714285715,79.28571428571429
2020-06-28,Sunday,June,Summer,332,292,87.95,71,66,17,4,ICU,No,No,84,6.2,2020,5,87.95,6,28,180,26,2,1,0,0,3,2,Sunday,3,81.97,83.72,81.89142857142858,75.71428571428571
2020-06-29,Monday,June,Summer,404,266,65.84,36,21,16,6,Maternity,No,No,83,2.9,2020,15,65.84,6,29,181,27,2,0,0,0,4,2,Monday,1,73.68,91.95,74.68142857142857,56.714285714285715
2020-06-30,Tuesday,June,Summer,371,326,87.87,46,54,25,3,Cardiology,No,No,89,7.4,2020,-8,87.87,6,30,182,27,2,0,0,0,0,2,Tuesday,5,79.68,81.95,81.16428571428571,53.714285714285715
2020-07-01,Wednesday,July,Summer,277,229,82.67,94,100,48,10,General Medicine,No,No,97,2.8,2020,-6,82.67,7,1,183,27,3,0,0,0,2,2,Wednesday,6,88.89,78.98,81.53428571428572,55.857142857142854
2020-07-02,Thursday,July,Summer,405,340,83.95,36,26,16,6,General Medicine,No,No,98,4.8,2020,10,83.95,7,2,184,27,3,0,0,0,2,2,Thursday,4,82.67,68.94,83.67857142857143,56.142857142857146
2020-07-03,Friday,July,Summer,325,282,86.77,52,55,23,7,General Medicine,No,No,86,5.3,2020,-3,86.77,7,3,185,27,3,0,0,0,2,2,Friday,0,83.95,87.81,83.53,57.142857142857146
2020-07-04,Saturday,July,Summer,206,181,87.86,41,47,18,3,ICU,No,No,90,12.1,2020,-6,87.86,7,4,186,27,3,1,0,0,3,2,Saturday,2,87.95,77.64,83.35142857142857,71.85714285714286
2020-07-05,Sunday,July,Summer,432,380,87.96,86,76,22,7,Cardiology,No,No,89,2.8,2020,10,87.96,7,5,187,27,3,1,0,0,0,2,Sunday,3,87.87,71.95,83.45142857142856,51.42857142857143
2020-07-06,Monday,July,Summer,387,309,79.84,74,63,22,8,Surgery,No,No,98,8.4,2020,11,79.84,7,6,188,28,3,0,0,0,7,2,Monday,1,92.77,83.96,81.97714285714285,58.714285714285715
2020-07-07,Tuesday,July,Summer,213,146,68.54,76,65,21,13,Pediatrics,No,No,84,2.6,2020,11,68.54,7,7,189,28,3,0,0,0,6,2,Tuesday,5,74.86,93.96,77.95428571428572,64.0
2020-07-08,Wednesday,July,Summer,306,214,69.93,110,101,45,5,Pediatrics,No,Yes,90,6.0,2020,9,69.93,7,8,190,28,3,0,0,1,6,2,Wednesday,6,68.54,85.77,75.69142857142857,65.42857142857143
2020-07-09,Thursday,July,Summer,355,241,67.89,26,34,6,2,Pediatrics,No,No,83,3.3,2020,-8,67.89,7,9,191,28,3,0,0,0,6,2,Thursday,4,69.93,67.9,75.69000000000001,61.42857142857143
2020-07-10,Friday,July,Summer,210,170,80.95,72,68,37,5,ICU,No,No,86,11.5,2020,4,80.95,7,10,192,28,3,0,0,0,3,2,Friday,0,87.86,78.72,83.67,71.0
2020-07-11,Saturday,July,Summer,400,280,70.0,28,20,9,4,Maternity,No,No,85,1.7,2020,8,70.0,7,11,193,28,3,1,0,0,4,2,Saturday,2,65.84,76.95,73.68857142857142,52.714285714285715
2020-07-12,Sunday,July,Summer,227,199,87.67,31,33,9,3,Maternity,No,Yes,73,4.3,2020,-2,87.67,7,12,194,28,3,1,0,1,4,2,Sunday,3,70.0,67.85,76.52,47.285714285714285
2020-07-13,Monday,July,Summer,381,342,89.76,39,40,19,6,Surgery,No,No,80,7.0,2020,-1,89.76,7,13,195,29,3,0,0,0,7,2,Monday,1,79.84,82.89,82.95857142857143,47.857142857142854
2020-07-14,Tuesday,July,Summer,273,245,89.74,55,52,28,8,Orthopedics,No,Yes,88,4.0,2020,3,89.74,7,14,196,29,3,0,0,1,5,2,Tuesday,5,72.9,94.85,82.94714285714285,73.71428571428571
2020-07-15,Wednesday,July,Summer,250,185,74.0,105,114,47,17,Pediatrics,No,No,98,3.9,2020,-9,74.0,7,15,197,29,3,0,0,0,6,2,Wednesday,6,67.89,77.88,75.13571428571429,72.42857142857143
2020-07-16,Thursday,July,Summer,427,328,76.81,76,68,21,5,Cardiology,No,No,91,2.3,2020,8,76.81,7,16,198,29,3,0,0,0,0,2,Thursday,4,87.96,74.78,83.74142857142859,55.142857142857146
2020-07-17,Friday,July,Summer,389,291,74.81,78,85,26,5,Emergency,No,No,96,2.0,2020,-7,74.81,7,17,199,29,3,0,0,0,1,2,Friday,0,64.92,71.84,76.02714285714286,75.14285714285714
2020-07-18,Saturday,July,Summer,212,201,94.81,98,90,47,17,Pediatrics,No,No,89,2.5,2020,8,94.81,7,18,200,29,3,1,0,0,6,2,Saturday,2,74.0,93.95,75.25857142857144,79.85714285714286
2020-07-19,Sunday,July,Summer,391,324,82.86,101,87,50,18,General Medicine,No,No,82,5.6,2020,14,82.86,7,19,201,29,3,1,0,0,2,2,Sunday,3,86.77,64.86,86.10142857142856,59.42857142857143
2020-07-20,Monday,July,Summer,270,175,64.81,89,95,25,16,General Medicine,No,No,91,3.8,2020,-6,64.81,7,20,202,30,3,0,0,0,2,2,Monday,1,82.86,89.95,82.51,67.14285714285714
2020-07-21,Tuesday,July,Summer,181,133,73.48,55,60,13,7,ICU,No,No,94,13.5,2020,-5,73.48,7,21,203,30,3,0,0,0,3,2,Tuesday,5,80.95,64.69,84.92571428571429,65.42857142857143
2020-07-22,Wednesday,July,Summer,345,324,93.91,52,42,21,7,Surgery,No,Yes,85,6.0,2020,10,93.91,7,22,204,30,3,0,0,1,7,2,Wednesday,6,89.76,72.86,85.96571428571428,51.0
2020-07-23,Thursday,July,Summer,221,172,77.83,86,92,27,14,Cardiology,No,No,93,6.5,2020,-6,77.83,7,23,205,30,3,0,0,0,0,2,Thursday,4,76.81,89.95,82.00999999999999,61.42857142857143
2020-07-24,Friday,July,Summer,410,278,67.8,25,35,8,3,General Medicine,No,No,95,4.3,2020,-10,67.8,7,24,206,30,3,0,0,0,2,2,Friday,0,64.81,87.62,79.67857142857143,61.714285714285715
2020-07-25,Saturday,July,Summer,186,152,81.72,68,77,35,9,Pediatrics,No,No,83,6.8,2020,-9,81.72,7,25,207,30,3,1,0,0,6,2,Saturday,2,94.81,76.78,75.96428571428571,84.71428571428571
2020-07-26,Sunday,July,Summer,281,238,84.7,55,42,13,4,Emergency,No,No,93,1.8,2020,13,84.7,7,26,208,30,3,1,0,0,1,2,Sunday,3,74.81,70.98,77.98714285714286,69.57142857142857
2020-07-27,Monday,July,Summer,381,300,78.74,107,116,41,11,ICU,No,No,80,13.1,2020,-9,78.74,7,27,209,31,3,0,0,0,3,2,Monday,1,73.48,92.65,82.93857142857144,66.85714285714286
2020-07-28,Tuesday,July,Summer,246,191,77.64,53,51,22,2,Emergency,No,No,98,2.3,2020,2,77.64,7,28,210,31,3,0,0,0,1,2,Tuesday,5,84.7,88.79,76.39428571428572,71.57142857142857
2020-07-29,Wednesday,July,Summer,230,202,87.83,100,104,39,14,ICU,No,No,99,9.5,2020,-4,87.83,7,29,211,31,3,0,0,0,3,2,Wednesday,6,78.74,89.62,82.68285714285715,75.57142857142857
2020-07-30,Thursday,July,Summer,390,296,75.9,79,80,41,5,Cardiology,No,No,99,2.5,2020,-1,75.9,7,30,212,31,3,0,0,0,0,2,Thursday,4,77.83,80.98,81.28428571428572,65.57142857142857
2020-07-31,Friday,July,Summer,412,321,77.91,38,25,17,3,Surgery,No,No,88,5.9,2020,13,77.91,7,31,213,31,3,0,0,0,7,2,Friday,0,93.91,68.75,87.27428571428571,52.714285714285715
2020-08-01,Saturday,August,Summer,188,165,87.77,28,28,7,5,Emergency,No,No,97,2.4,2020,0,87.77,8,1,214,31,3,1,0,0,1,2,Saturday,2,77.64,88.78,76.25,59.42857142857143
2020-08-02,Sunday,August,Summer,201,180,89.55,47,51,17,6,Maternity,No,No,97,2.7,2020,-4,89.55,8,2,215,31,3,1,0,0,4,2,Sunday,3,87.67,71.77,79.06000000000002,46.142857142857146
2020-08-03,Monday,August,Summer,378,317,83.86,92,97,45,6,ICU,No,No,94,11.0,2020,-5,83.86,8,3,216,32,3,0,0,0,3,2,Monday,1,87.83,81.97,82.95285714285714,76.85714285714286
2020-08-04,Tuesday,August,Summer,441,401,90.93,63,66,26,11,Emergency,No,No,85,0.5,2020,-3,90.93,8,4,217,32,3,0,0,0,1,2,Tuesday,5,87.77,69.92,79.25142857142858,55.285714285714285
2020-08-05,Wednesday,August,Summer,207,161,77.78,103,88,35,15,Emergency,No,No,94,1.5,2020,15,77.78,8,5,218,32,3,0,0,0,1,2,Wednesday,6,90.93,73.99,79.79285714285716,58.57142857142857
2020-08-06,Thursday,August,Summer,430,326,75.81,58,62,30,9,Surgery,No,No,93,8.0,2020,-4,75.81,8,6,219,32,3,0,0,0,7,2,Thursday,4,77.91,83.84,86.12714285714286,54.857142857142854
2020-08-07,Friday,August,Summer,190,150,78.95,102,112,44,11,ICU,No,No,97,7.1,2020,-10,78.95,8,7,220,32,3,0,0,0,3,2,Friday,0,83.86,87.95,81.66714285714285,81.28571428571429
2020-08-08,Saturday,August,Summer,315,283,89.84,56,42,19,4,Cardiology,No,No,89,4.5,2020,14,89.84,8,8,221,32,3,1,0,0,0,2,Saturday,2,75.9,82.94,82.27000000000001,68.85714285714286
2020-08-09,Sunday,August,Summer,426,293,68.78,68,62,26,11,Surgery,No,No,85,5.7,2020,6,68.78,8,9,222,32,3,1,0,0,7,2,Sunday,3,75.81,92.89,82.68285714285715,59.57142857142857
2020-08-10,Monday,August,Summer,254,226,88.98,75,60,24,9,General Medicine,No,No,84,2.8,2020,15,88.98,8,10,223,33,3,0,0,0,2,2,Monday,1,67.8,88.89,79.69142857142857,67.42857142857143
2020-08-11,Tuesday,August,Summer,389,272,69.92,33,34,11,4,Pediatrics,No,No,88,3.7,2020,-1,69.92,8,11,224,33,3,0,0,0,6,2,Tuesday,5,81.72,74.86,75.25857142857141,73.71428571428571
2020-08-12,Wednesday,August,Summer,266,215,80.83,37,26,15,3,General Medicine,No,No,82,2.2,2020,11,80.83,8,12,225,33,3,0,0,0,2,2,Wednesday,6,88.98,82.67,79.42857142857143,59.285714285714285
2020-08-13,Thursday,August,Summer,339,284,83.78,71,62,29,11,General Medicine,No,Yes,84,3.3,2020,9,83.78,8,13,226,33,3,0,0,1,2,2,Thursday,4,80.83,83.95,79.4042857142857,64.28571428571429
2020-08-14,Friday,August,Summer,372,271,72.85,79,77,26,10,Emergency,No,No,93,0.6,2020,2,72.85,8,14,227,33,3,0,0,0,1,2,Friday,0,77.78,64.92,80.92571428571429,65.57142857142857
2020-08-15,Saturday,August,Summer,423,376,88.89,92,82,25,6,Emergency,No,No,95,2.1,2020,10,88.89,8,15,228,33,3,1,0,0,1,2,Saturday,2,72.85,74.81,82.93714285714285,67.57142857142857
2020-08-16,Sunday,August,Summer,192,178,92.71,90,80,43,10,Pediatrics,No,No,88,2.1,2020,10,92.71,8,16,229,33,3,1,0,0,6,2,Sunday,3,69.92,68.54,78.71142857142857,75.71428571428571
2020-08-17,Monday,August,Summer,405,319,78.77,81,85,44,9,Surgery,No,No,80,8.3,2020,-4,78.77,8,17,230,34,3,0,0,0,7,2,Monday,1,68.78,92.77,80.68285714285715,58.57142857142857
2020-08-18,Tuesday,August,Summer,405,332,81.98,102,89,47,17,ICU,No,No,91,6.7,2020,13,81.98,8,18,231,34,3,0,0,0,3,2,Tuesday,5,78.95,87.86,80.82714285714285,90.0
2020-08-19,Wednesday,August,Summer,387,267,68.99,58,48,18,4,General Medicine,No,No,89,5.2,2020,10,68.99,8,19,232,34,3,0,0,0,2,2,Wednesday,6,83.78,86.77,76.86428571428571,65.14285714285714
2020-08-20,Thursday,August,Summer,231,198,85.71,111,106,44,17,Emergency,No,No,86,0.6,2020,5,85.71,8,20,233,34,3,0,0,0,1,2,Thursday,4,88.89,84.7,83.08142857142857,75.57142857142857
2020-08-21,Friday,August,Summer,181,137,75.69,53,63,20,8,Maternity,No,No,87,2.7,2020,-10,75.69,8,21,234,34,3,0,0,0,4,2,Friday,0,89.55,80.87,78.32000000000001,47.142857142857146
2020-08-22,Saturday,August,Summer,309,265,85.76,94,93,45,7,Cardiology,No,No,91,7.0,2020,1,85.76,8,22,235,34,3,1,0,0,0,2,Saturday,2,89.84,79.68,83.13857142857144,74.71428571428571
2020-08-23,Sunday,August,Summer,432,311,71.99,85,78,24,10,Cardiology,No,No,97,7.1,2020,7,71.99,8,23,236,34,3,1,0,0,0,2,Sunday,3,85.76,87.87,80.86999999999999,80.28571428571429
2020-08-24,Monday,August,Summer,206,164,79.61,84,90,44,15,Pediatrics,No,No,83,3.1,2020,-6,79.61,8,24,237,35,3,0,0,0,6,2,Monday,1,92.71,69.93,80.0942857142857,72.0
2020-08-25,Tuesday,August,Summer,322,283,87.89,94,80,35,9,Pediatrics,No,No,84,3.7,2020,14,87.89,8,25,238,35,3,0,0,0,6,2,Tuesday,5,79.61,67.89,82.95142857142858,81.71428571428571
2020-08-26,Wednesday,August,Summer,281,199,70.82,95,84,26,12,Maternity,No,No,95,2.4,2020,11,70.82,8,26,239,35,3,0,0,0,4,2,Wednesday,6,75.69,85.81,76.17857142857143,57.0
2020-08-27,Thursday,August,Summer,291,276,94.85,27,28,13,2,Surgery,No,No,89,7.3,2020,-1,94.85,8,27,240,35,3,0,0,0,7,2,Thursday,4,78.77,79.84,82.82714285714285,51.857142857142854
2020-08-28,Friday,August,Summer,255,216,84.71,79,76,20,14,Surgery,No,No,93,8.6,2020,3,84.71,8,28,241,35,3,0,0,0,7,2,Friday,0,94.85,89.76,82.10571428571428,57.57142857142857
2020-08-29,Saturday,August,Summer,285,213,74.74,50,48,15,4,ICU,No,No,97,9.2,2020,2,74.74,8,29,242,35,3,1,0,0,3,2,Saturday,2,81.98,80.95,79.94000000000001,86.85714285714286
2020-08-30,Sunday,August,Summer,433,376,86.84,28,18,11,4,Maternity,No,No,83,2.0,2020,10,86.84,8,30,243,35,3,1,0,0,4,2,Sunday,3,70.82,73.68,78.05857142857144,45.42857142857143
2020-08-31,Monday,August,Summer,271,241,88.93,52,54,22,9,Surgery,No,No,81,6.8,2020,-2,88.93,8,31,244,36,3,0,0,0,7,2,Monday,1,84.71,93.91,81.39428571428572,57.57142857142857
2020-09-01,Tuesday,September,Autumn,290,249,85.86,31,17,9,4,Cardiology,No,No,93,3.2,2020,14,85.86,9,1,245,36,3,0,0,0,0,0,Tuesday,5,71.99,87.96,80.57000000000001,72.42857142857143
2020-09-02,Wednesday,September,Autumn,225,186,82.67,69,66,37,11,ICU,No,No,97,10.4,2020,3,82.67,9,2,246,36,3,0,0,0,3,0,Wednesday,6,74.74,73.48,81.25285714285714,88.85714285714286
2020-09-03,Thursday,September,Autumn,344,323,93.9,76,84,38,9,Maternity,No,No,87,1.9,2020,-8,93.9,9,3,247,36,3,0,0,0,4,0,Thursday,4,86.84,65.84,82.06714285714285,51.142857142857146
2020-09-04,Friday,September,Autumn,243,201,82.72,93,94,41,4,Surgery,No,No,97,8.6,2020,-1,82.72,9,4,248,36,3,0,0,0,7,0,Friday,0,88.93,77.91,82.08142857142857,65.42857142857143
2020-09-05,Saturday,September,Autumn,396,376,94.95,107,103,53,10,Maternity,No,No,82,2.6,2020,4,94.95,9,5,249,36,3,1,0,0,4,0,Saturday,2,93.9,70.0,85.63142857142857,62.42857142857143
2020-09-06,Sunday,September,Autumn,368,287,77.99,94,90,48,4,Maternity,No,No,84,3.6,2020,4,77.99,9,6,250,36,3,1,0,0,4,0,Sunday,3,94.95,87.67,84.24857142857142,71.42857142857143
2020-09-07,Monday,September,Autumn,199,183,91.96,43,50,21,5,Cardiology,Yes,No,85,6.7,2020,-7,91.96,9,7,251,37,3,0,1,0,0,0,Monday,1,85.86,76.81,82.73428571428572,67.71428571428571
2020-09-08,Tuesday,September,Autumn,274,194,70.8,89,92,26,4,Orthopedics,No,No,96,5.8,2020,-3,70.8,9,8,252,37,3,0,0,0,5,0,Tuesday,5,89.74,94.77,79.52285714285715,76.57142857142857
2020-09-09,Wednesday,September,Autumn,183,131,71.58,83,92,26,4,ICU,No,No,85,5.7,2020,-9,71.58,9,9,253,37,3,0,0,0,3,0,Wednesday,6,82.67,78.74,80.23,85.42857142857143
2020-09-10,Thursday,September,Autumn,317,231,72.87,104,113,45,8,Emergency,No,No,86,1.3,2020,-9,72.87,9,10,254,37,3,0,0,0,1,0,Thursday,4,85.71,77.64,82.4,82.85714285714286
2020-09-11,Friday,September,Autumn,346,314,90.75,89,99,28,8,Emergency,No,No,92,2.3,2020,-10,90.75,9,11,255,37,3,0,0,0,1,0,Friday,0,72.87,87.77,82.82571428571428,91.57142857142857
2020-09-12,Saturday,September,Autumn,354,311,87.85,51,46,17,2,Emergency,No,No,98,0.6,2020,5,87.85,9,12,256,37,3,1,0,0,1,0,Saturday,2,90.75,90.93,82.38571428571427,89.85714285714286
2020-09-13,Sunday,September,Autumn,284,190,66.9,63,48,27,8,Emergency,No,No,100,2.2,2020,15,66.9,9,13,257,37,3,1,0,0,1,0,Sunday,3,87.85,77.78,80.83142857142857,84.14285714285714
2020-09-14,Monday,September,Autumn,425,280,65.88,115,115,29,12,ICU,No,No,99,5.7,2020,0,65.88,9,14,258,38,3,0,0,0,3,0,Monday,1,71.58,87.83,77.0942857142857,87.57142857142857
2020-09-15,Tuesday,September,Autumn,417,375,89.93,92,87,38,11,General Medicine,No,No,82,5.3,2020,5,89.93,9,15,259,38,3,0,0,0,2,0,Tuesday,5,68.99,82.86,77.87428571428572,63.857142857142854
2020-09-16,Wednesday,September,Autumn,295,230,77.97,55,49,22,6,Maternity,No,No,93,4.1,2020,6,77.97,9,16,260,38,3,0,0,0,4,0,Wednesday,6,77.99,89.55,82.59428571428573,72.57142857142857
2020-09-17,Thursday,September,Autumn,401,324,80.8,50,59,24,9,Cardiology,No,Yes,81,5.5,2020,-9,80.8,9,17,261,38,3,0,0,1,0,0,Thursday,4,91.96,77.83,83.15857142857143,62.57142857142857
2020-09-18,Friday,September,Autumn,339,301,88.79,71,73,21,5,Pediatrics,No,No,96,7.0,2020,-2,88.79,9,18,262,38,3,0,0,0,6,0,Friday,0,87.89,74.0,85.06428571428572,76.85714285714286
2020-09-19,Saturday,September,Autumn,332,239,71.99,109,94,49,14,Pediatrics,No,No,93,2.2,2020,15,71.99,9,19,263,38,3,1,0,0,6,0,Saturday,2,88.79,94.81,81.80428571428571,78.42857142857143
2020-09-20,Sunday,September,Autumn,399,303,75.94,33,39,14,5,Emergency,No,Yes,76,1.2,2020,-6,75.94,9,20,264,38,3,1,0,1,1,0,Sunday,3,66.9,72.85,81.27285714285713,77.57142857142857
2020-09-21,Monday,September,Autumn,249,179,71.89,89,83,34,10,Maternity,No,No,91,4.5,2020,6,71.89,9,21,265,39,3,0,0,0,4,0,Monday,1,77.97,75.69,82.05142857142857,77.71428571428571
2020-09-22,Tuesday,September,Autumn,441,383,86.85,30,25,12,4,Maternity,No,No,91,2.5,2020,5,86.85,9,22,266,39,3,0,0,0,4,0,Tuesday,5,71.89,70.82,84.34142857142857,68.42857142857143
2020-09-23,Wednesday,September,Autumn,202,137,67.82,57,45,26,5,Orthopedics,Yes,No,78,4.1,2020,12,67.82,9,23,267,39,3,0,1,0,5,0,Wednesday,6,70.8,88.73,76.53571428571429,72.14285714285714
2020-09-24,Thursday,September,Autumn,322,228,70.81,111,118,45,14,Pediatrics,No,No,88,3.3,2020,-7,70.81,9,24,268,39,3,0,0,0,6,0,Thursday,4,71.99,81.72,80.24571428571429,84.57142857142857
2020-09-25,Friday,September,Autumn,259,168,64.86,84,82,41,10,Orthopedics,No,No,93,5.2,2020,2,64.86,9,25,269,39,3,0,0,0,5,0,Friday,0,67.82,66.82,76.25571428571428,70.42857142857143
2020-09-26,Saturday,September,Autumn,392,368,93.88,64,64,27,8,ICU,No,No,83,8.4,2020,0,93.88,9,26,270,39,3,1,0,0,3,0,Saturday,2,65.88,83.86,78.52571428571427,83.57142857142857
2020-09-27,Sunday,September,Autumn,385,277,71.95,40,25,14,5,Maternity,No,No,94,3.0,2020,15,71.95,9,27,271,39,3,1,0,0,4,0,Sunday,3,86.85,86.84,82.21428571428571,70.14285714285714
2020-09-28,Monday,September,Autumn,438,354,80.82,33,34,18,5,ICU,No,No,90,8.7,2020,-1,80.82,9,28,272,40,3,0,0,0,3,0,Monday,1,93.88,78.95,78.79285714285713,73.71428571428571
2020-09-29,Tuesday,September,Autumn,364,316,86.81,25,23,11,2,Pediatrics,No,No,87,4.3,2020,2,86.81,9,29,273,40,3,0,0,0,6,0,Tuesday,5,70.81,69.92,82.65857142857143,83.42857142857143
2020-09-30,Wednesday,September,Autumn,309,203,65.7,31,23,9,1,Surgery,No,No,86,9.0,2020,8,65.7,9,30,274,40,3,0,0,0,7,0,Wednesday,6,82.72,75.81,80.63714285714286,61.57142857142857
2020-10-01,Thursday,October,Autumn,268,211,78.73,26,11,11,3,Orthopedics,No,No,95,4.0,2020,15,78.73,10,1,275,40,4,0,0,0,5,0,Thursday,4,64.86,75.74,76.68285714285715,66.42857142857143
2020-10-02,Friday,October,Autumn,395,375,94.94,79,73,26,5,General Medicine,No,No,98,4.2,2020,6,94.94,10,2,276,40,4,0,0,0,2,0,Friday,0,89.93,64.81,82.17857142857143,62.42857142857143
2020-10-03,Saturday,October,Autumn,314,288,91.72,90,81,41,13,Cardiology,No,No,82,6.6,2020,9,91.72,10,3,277,40,4,1,0,0,0,0,Saturday,2,80.8,75.9,85.41857142857144,64.14285714285714
2020-10-04,Sunday,October,Autumn,205,164,80.0,50,49,24,9,Maternity,No,No,94,2.3,2020,1,80.0,10,4,278,40,4,1,0,0,4,0,Sunday,3,71.95,93.9,80.22857142857143,66.42857142857143
2020-10-05,Monday,October,Autumn,438,394,89.95,86,94,35,14,Maternity,Yes,Yes,71,3.7,2020,-8,89.95,10,5,279,41,4,0,1,1,4,0,Monday,1,80.0,94.95,79.51428571428572,63.42857142857143
2020-10-06,Tuesday,October,Autumn,213,157,73.71,87,75,29,12,Surgery,No,Yes,71,6.6,2020,12,73.71,10,6,280,41,4,0,0,1,7,0,Tuesday,5,65.7,68.78,81.34142857142857,64.28571428571429
2020-10-07,Wednesday,October,Autumn,222,184,82.88,54,60,24,7,Maternity,No,No,96,2.2,2020,-6,82.88,10,7,281,41,4,0,0,0,4,0,Wednesday,6,89.95,77.99,80.21285714285715,57.714285714285715
2020-10-08,Thursday,October,Autumn,198,138,69.7,99,107,28,12,Surgery,Yes,No,72,7.2,2020,-8,69.7,10,8,282,41,4,0,1,0,7,0,Thursday,4,73.71,78.77,80.04571428571428,66.85714285714286
2020-10-09,Friday,October,Autumn,265,238,89.81,76,77,36,6,Maternity,No,No,88,2.8,2020,-1,89.81,10,9,283,41,4,0,0,0,4,0,Friday,0,82.88,77.97,81.90428571428572,60.714285714285715
2020-10-10,Saturday,October,Autumn,373,302,80.97,70,63,38,10,Maternity,No,No,91,4.4,2020,7,80.97,10,10,284,41,4,1,0,0,4,0,Saturday,2,89.81,71.89,83.20142857142856,58.0
2020-10-11,Sunday,October,Autumn,424,373,87.97,111,105,60,7,General Medicine,No,Yes,92,3.9,2020,6,87.97,10,11,285,41,4,1,0,1,2,0,Sunday,3,94.94,67.8,85.06000000000002,74.71428571428571
2020-10-12,Monday,October,Autumn,342,277,80.99,56,55,19,9,ICU,No,No,92,12.5,2020,1,80.99,10,12,286,42,4,0,0,0,3,0,Monday,1,80.82,81.98,78.65142857142857,67.14285714285714
2020-10-13,Tuesday,October,Autumn,407,288,70.76,106,98,47,8,Maternity,No,No,94,2.9,2020,8,70.76,10,13,287,42,4,0,0,0,4,0,Tuesday,5,80.97,86.85,80.90285714285713,68.85714285714286
2020-10-14,Wednesday,October,Autumn,357,235,65.83,34,43,18,6,Pediatrics,No,No,98,7.1,2020,-9,65.83,10,14,288,42,4,0,0,0,6,0,Wednesday,6,86.81,92.71,78.81857142857143,75.42857142857143
2020-10-15,Thursday,October,Autumn,309,281,90.94,46,44,12,8,ICU,No,No,96,8.7,2020,2,90.94,10,15,289,42,4,0,0,0,3,0,Thursday,4,80.99,74.74,80.96571428571428,66.57142857142857
2020-10-16,Friday,October,Autumn,403,350,86.85,41,42,10,4,General Medicine,No,No,80,7.1,2020,-1,86.85,10,16,290,42,4,0,0,0,2,0,Friday,0,87.97,88.98,84.75571428571428,69.85714285714286
2020-10-17,Saturday,October,Autumn,276,201,72.83,52,56,23,2,Cardiology,No,No,85,2.6,2020,-4,72.83,10,17,291,42,4,1,0,0,0,0,Saturday,2,91.72,89.84,82.98857142857142,63.57142857142857
2020-10-18,Sunday,October,Autumn,232,197,84.91,31,22,7,3,Orthopedics,No,No,95,2.7,2020,9,84.91,10,18,292,42,4,1,0,0,5,0,Sunday,3,78.73,91.93,75.67999999999999,63.57142857142857
2020-10-19,Monday,October,Autumn,182,163,89.56,111,115,48,12,Surgery,No,Yes,73,3.6,2020,-4,89.56,10,19,293,43,4,0,0,1,7,0,Monday,1,69.7,94.85,79.28999999999999,78.85714285714286
2020-10-20,Tuesday,October,Autumn,416,386,92.79,28,38,11,4,Maternity,No,No,80,3.4,2020,-10,92.79,10,20,294,43,4,0,0,0,4,0,Tuesday,5,70.76,71.95,83.88,67.14285714285714
2020-10-21,Wednesday,October,Autumn,209,135,64.59,28,20,8,3,General Medicine,No,No,87,4.0,2020,8,64.59,10,21,295,43,4,0,0,0,2,0,Wednesday,6,86.85,80.83,82.43571428571428,68.57142857142857
2020-10-22,Thursday,October,Autumn,185,159,85.95,88,73,46,14,Maternity,No,No,92,2.1,2020,15,85.95,10,22,296,43,4,0,0,0,4,0,Thursday,4,92.79,80.0,84.73,72.57142857142857
2020-10-23,Friday,October,Autumn,231,168,72.73,53,46,27,5,General Medicine,No,No,81,4.3,2020,7,72.73,10,23,297,43,4,0,0,0,2,0,Friday,0,64.59,83.78,80.85714285714286,66.0
2020-10-24,Saturday,October,Autumn,415,361,86.99,84,92,30,9,Surgery,No,No,84,7.9,2020,-8,86.99,10,24,298,43,4,1,0,0,7,0,Saturday,2,89.56,84.71,79.61571428571428,79.57142857142857
2020-10-25,Sunday,October,Autumn,344,261,75.87,73,78,35,11,Pediatrics,No,No,90,2.3,2020,-5,75.87,10,25,299,43,4,1,0,0,6,0,Sunday,3,65.83,79.61,78.28428571428572,73.85714285714286
2020-10-26,Monday,October,Autumn,341,225,65.98,42,47,13,7,ICU,No,No,99,10.0,2020,-5,65.98,10,26,300,44,4,0,0,0,3,0,Monday,1,90.94,82.67,78.58142857142856,62.714285714285715
2020-10-27,Tuesday,October,Autumn,239,224,93.72,95,92,28,5,ICU,No,No,97,8.1,2020,3,93.72,10,27,301,44,4,0,0,0,3,0,Tuesday,5,65.98,71.58,81.74428571428572,64.42857142857143
2020-10-28,Wednesday,October,Autumn,345,224,64.93,34,32,15,1,Surgery,No,No,98,6.2,2020,2,64.93,10,28,302,44,4,0,0,0,7,0,Wednesday,6,86.99,88.93,76.18714285714285,77.0
